C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R247,R178,01-00-03,6,IRT,03/06/2022,16:00:00,REGULAR,1007894,2637578
R247,R178,01-00-03,6,IRT,03/06/2022,20:00:00,REGULAR,1007925,2637637
R247,R178,01-03-00,6,IRT,03/06/2022,00:00:00,REGULAR,791050,3429727
R247,R178,01-03-00,6,IRT,03/06/2022,04:00:00,REGULAR,791054,3429734
R247,R178,01-03-00,6,IRT,03/06/2022,08:00:00,REGULAR,791058,3429767
R247,R178,01-03-00,6,IRT,03/06/2022,12:00:00,REGULAR,791071,3429931
R247,R178,01-03-00,6,IRT,03/06/2022,16:00:00,REGULAR,791096,3430229
R247,R178,01-03-00,6,IRT,03/06/2022,20:00:00,REGULAR,791130,3430365
R247,R178,01-03-01,6,IRT,03/06/2022,00:00:00,REGULAR,1191152,4719944
R247,R178,01-03-01,6,IRT,03/06/2022,04:00:00,REGULAR,1191164,4719975
R247,R178,01-03-01,6,IRT,03/06/2022,08:00:00,REGULAR,1191174,4720018
R247,R178,01-03-01,6,IRT,03/06/2022,12:00:00,REGULAR,1191190,4720200
R247,R178,01-03-01,6,IRT,03/06/2022,16:00:00,REGULAR,1191243,4720423
R247,R178,01-03-01,6,IRT,03/06/2022,20:00:00,REGULAR,1191317,4720586
R247,R178,01-03-02,6,IRT,03/06/2022,00:00:00,REGULAR,2095353,17752001
R247,R178,01-03-02,6,IRT,03/06/2022,04:00:00,REGULAR,2095353,17752061
R247,R178,01-03-02,6,IRT,03/06/2022,08:00:00,REGULAR,2095353,17752181
R247,R178,01-03-02,6,IRT,03/06/2022,12:00:00,REGULAR,2095353,17752529
R247,R178,01-03-02,6,IRT,03/06/2022,16:00:00,REGULAR,2095356,17752882
R247,R178,01-03-02,6,IRT,03/06/2022,20:00:00,REGULAR,2095356,17753156
R248,R178,00-00-00,6,IRT,03/06/2022,00:00:00,REGULAR,4324789,2263452
R248,R178,00-00-00,6,IRT,03/06/2022,04:00:00,REGULAR,4324807,2263463
R248,R178,00-00-00,6,IRT,03/06/2022,08:00:00,REGULAR,4324830,2263504
R248,R178,00-00-00,6,IRT,03/06/2022,12:00:00,REGULAR,4324901,2263629
R248,R178,00-00-00,6,IRT,03/06/2022,16:00:00,REGULAR,4325079,2263747
R248,R178,00-00-00,6,IRT,03/06/2022,20:00:00,REGULAR,4325256,2263804
R248,R178,00-00-01,6,IRT,03/06/2022,00:00:00,REGULAR,18857201,3575334
R248,R178,00-00-01,6,IRT,03/06/2022,04:00:00,REGULAR,18857223,3575339
R248,R178,00-00-01,6,IRT,03/06/2022,08:00:00,REGULAR,18857245,3575370
R248,R178,00-00-01,6,IRT,03/06/2022,12:00:00,REGULAR,18857339,3575425
R248,R178,00-00-01,6,IRT,03/06/2022,16:00:00,REGULAR,18857538,3575495
R248,R178,00-00-01,6,IRT,03/06/2022,20:00:00,REGULAR,18857765,3575547
R248,R178,00-00-02,6,IRT,03/06/2022,00:00:00,REGULAR,389145,151206
R248,R178,00-00-02,6,IRT,03/06/2022,04:00:00,REGULAR,389149,151208
R248,R178,00-00-02,6,IRT,03/06/2022,08:00:00,REGULAR,389149,151236
R248,R178,00-00-02,6,IRT,03/06/2022,12:00:00,REGULAR,389159,151303
R248,R178,00-00-02,6,IRT,03/06/2022,16:00:00,REGULAR,389182,151361
R248,R178,00-00-02,6,IRT,03/06/2022,20:00:00,REGULAR,389210,151405
R248,R178,00-00-03,6,IRT,03/06/2022,00:00:00,REGULAR,17925148,2631234
R248,R178,00-00-03,6,IRT,03/06/2022,04:00:00,REGULAR,17925158,2631238
R248,R178,00-00-03,6,IRT,03/06/2022,08:00:00,REGULAR,17925167,2631269
R248,R178,00-00-03,6,IRT,03/06/2022,12:00:00,REGULAR,17925216,2631313
R248,R178,00-00-03,6,IRT,03/06/2022,16:00:00,REGULAR,17925359,2631350
R248,R178,00-00-03,6,IRT,03/06/2022,20:00:00,REGULAR,17925488,2631365
R248,R178,00-00-04,6,IRT,03/06/2022,00:00:00,REGULAR,18171849,4754796
R248,R178,00-00-04,6,IRT,03/06/2022,04:00:00,REGULAR,18171856,4754796
R248,R178,00-00-04,6,IRT,03/06/2022,08:00:00,REGULAR,18171859,4754805
R248,R178,00-00-04,6,IRT,03/06/2022,12:00:00,REGULAR,18171875,4754828
R248,R178,00-00-04,6,IRT,03/06/2022,16:00:00,REGULAR,18171939,4754852
R248,R178,00-00-04,6,IRT,03/06/2022,20:00:00,REGULAR,18172001,4754858
R248,R178,00-00-05,6,IRT,03/06/2022,00:00:00,REGULAR,15650029,6253937
R248,R178,00-00-05,6,IRT,03/06/2022,04:00:00,REGULAR,15650036,6253941
R248,R178,00-00-05,6,IRT,03/06/2022,08:00:00,REGULAR,15650039,6253965
R248,R178,00-00-05,6,IRT,03/06/2022,12:00:00,REGULAR,15650066,6254030
R248,R178,00-00-05,6,IRT,03/06/2022,16:00:00,REGULAR,15650142,6254136
R248,R178,00-00-05,6,IRT,03/06/2022,20:00:00,REGULAR,15650218,6254202
R248,R178,00-00-06,6,IRT,03/06/2022,00:00:00,REGULAR,22800430,5987574
R248,R178,00-00-06,6,IRT,03/06/2022,04:00:00,REGULAR,22800435,5987580
R248,R178,00-00-06,6,IRT,03/06/2022,08:00:00,REGULAR,22800446,5987616
R248,R178,00-00-06,6,IRT,03/06/2022,12:00:00,REGULAR,22800494,5987691
R248,R178,00-00-06,6,IRT,03/06/2022,16:00:00,REGULAR,22800606,5987794
R248,R178,00-00-06,6,IRT,03/06/2022,20:00:00,REGULAR,22800743,5987843
R248,R178,00-00-07,6,IRT,03/06/2022,00:00:00,REGULAR,12770565,2167954
R248,R178,00-00-07,6,IRT,03/06/2022,04:00:00,REGULAR,12770573,2167963
R248,R178,00-00-07,6,IRT,03/06/2022,08:00:00,REGULAR,12770590,2168004
R248,R178,00-00-07,6,IRT,03/06/2022,12:00:00,REGULAR,12770656,2168094
R248,R178,00-00-07,6,IRT,03/06/2022,16:00:00,REGULAR,12770804,2168159
R248,R178,00-00-07,6,IRT,03/06/2022,20:00:00,REGULAR,12770969,2168184
C024,R214,00-00-00,R,BMT,03/05/2022,03:00:00,REGULAR,9396321,2127361
C024,R214,00-00-00,R,BMT,03/05/2022,07:00:00,REGULAR,9396358,2127365
C024,R214,00-00-00,R,BMT,03/05/2022,11:00:00,REGULAR,9396499,2127387
C024,R214,00-00-00,R,BMT,03/05/2022,15:00:00,REGULAR,9396674,2127436
C024,R214,00-00-00,R,BMT,03/05/2022,19:00:00,REGULAR,9396788,2127484
C024,R214,00-00-00,R,BMT,03/05/2022,23:00:00,REGULAR,9396832,2127515
C024,R214,00-00-01,R,BMT,03/05/2022,03:00:00,REGULAR,7365366,2896007
C024,R214,00-00-01,R,BMT,03/05/2022,07:00:00,REGULAR,7365384,2896009
C024,R214,00-00-01,R,BMT,03/05/2022,11:00:00,REGULAR,7365453,2896028
C024,R214,00-00-01,R,BMT,03/05/2022,15:00:00,REGULAR,7365544,2896055
C024,R214,00-00-01,R,BMT,03/05/2022,19:00:00,REGULAR,7365617,2896102
C024,R214,00-00-01,R,BMT,03/05/2022,23:00:00,REGULAR,7365643,2896138
C024,R214,00-00-02,R,BMT,03/05/2022,03:00:00,REGULAR,6379069,4297712
C024,R214,00-00-02,R,BMT,03/05/2022,07:00:00,REGULAR,6379082,4297716
C024,R214,00-00-02,R,BMT,03/05/2022,11:00:00,REGULAR,6379130,4297741
C024,R214,00-00-02,R,BMT,03/05/2022,15:00:00,REGULAR,6379190,4297775
C024,R214,00-00-02,R,BMT,03/05/2022,19:00:00,REGULAR,6379239,4297831
C024,R214,00-00-02,R,BMT,03/05/2022,23:00:00,REGULAR,6379257,4297879
C024,R214,00-00-03,R,BMT,03/05/2022,03:00:00,REGULAR,10456704,9694060
C024,R214,00-00-03,R,BMT,03/05/2022,07:00:00,REGULAR,10456735,9694073
C024,R214,00-00-03,R,BMT,03/05/2022,11:00:00,REGULAR,10456846,9694140
C024,R214,00-00-03,R,BMT,03/05/2022,15:00:00,REGULAR,10456973,9694239
C024,R214,00-00-03,R,BMT,03/05/2022,19:00:00,REGULAR,10457073,9694383
C024,R214,00-00-03,R,BMT,03/05/2022,23:00:00,REGULAR,10457121,9694488
R247,R178,01-00-00,6,IRT,03/05/2022,00:00:00,REGULAR,1014589,692905
R247,R178,01-00-00,6,IRT,03/05/2022,04:00:00,REGULAR,1014608,692977
R247,R178,01-00-00,6,IRT,03/05/2022,08:00:00,REGULAR,1014627,693090
R247,R178,01-00-00,6,IRT,03/05/2022,12:00:00,REGULAR,1014666,693463
R247,R178,01-00-00,6,IRT,03/05/2022,16:00:00,REGULAR,1014749,694045
R247,R178,01-00-00,6,IRT,03/05/2022,20:00:00,REGULAR,1014850,694546
R247,R178,01-00-01,6,IRT,03/05/2022,00:00:00,REGULAR,7763080,27415826
R247,R178,01-00-01,6,IRT,03/05/2022,04:00:00,REGULAR,7763098,27415868
R247,R178,01-00-01,6,IRT,03/05/2022,08:00:00,REGULAR,7763116,27415932
R247,R178,01-00-01,6,IRT,03/05/2022,12:00:00,REGULAR,7763146,27416194
R247,R178,01-00-01,6,IRT,03/05/2022,16:00:00,REGULAR,7763222,27416518
R247,R178,01-00-01,6,IRT,03/05/2022,20:00:00,REGULAR,7763303,27416807
R247,R178,01-00-02,6,IRT,03/05/2022,00:00:00,REGULAR,1403488,2746531
R247,R178,01-00-02,6,IRT,03/05/2022,04:00:00,REGULAR,1403496,2746545
R247,R178,01-00-02,6,IRT,03/05/2022,08:00:00,REGULAR,1403508,2746582
R247,R178,01-00-02,6,IRT,03/05/2022,12:00:00,REGULAR,1403529,2746735
R247,R178,01-00-02,6,IRT,03/05/2022,16:00:00,REGULAR,1403580,2746911
R247,R178,01-00-02,6,IRT,03/05/2022,20:00:00,REGULAR,1403634,2747040
R247,R178,01-00-03,6,IRT,03/05/2022,00:00:00,REGULAR,1007719,2636883
R247,R178,01-00-03,6,IRT,03/05/2022,04:00:00,REGULAR,1007725,2636891
R247,R178,01-00-03,6,IRT,03/05/2022,08:00:00,REGULAR,1007729,2636921
R247,R178,01-00-03,6,IRT,03/05/2022,12:00:00,REGULAR,1007740,2637056
R247,R178,01-00-03,6,IRT,03/05/2022,16:00:00,REGULAR,1007771,2637211
R247,R178,01-00-03,6,IRT,03/05/2022,20:00:00,REGULAR,1007812,2637322
R247,R178,01-03-00,6,IRT,03/05/2022,00:00:00,REGULAR,790919,3428867
R247,R178,01-03-00,6,IRT,03/05/2022,04:00:00,REGULAR,790924,3428879
R247,R178,01-03-00,6,IRT,03/05/2022,08:00:00,REGULAR,790926,3428934
R247,R178,01-03-00,6,IRT,03/05/2022,12:00:00,REGULAR,790936,3429169
R247,R178,01-03-00,6,IRT,03/05/2022,16:00:00,REGULAR,790972,3429449
R247,R178,01-03-00,6,IRT,03/05/2022,20:00:00,REGULAR,791020,3429674
R247,R178,01-03-01,6,IRT,03/05/2022,00:00:00,REGULAR,1190870,4718938
R247,R178,01-03-01,6,IRT,03/05/2022,04:00:00,REGULAR,1190886,4718961
R247,R178,01-03-01,6,IRT,03/05/2022,08:00:00,REGULAR,1190901,4719026
R247,R178,01-03-01,6,IRT,03/05/2022,12:00:00,REGULAR,1190933,4719295
R247,R178,01-03-01,6,IRT,03/05/2022,16:00:00,REGULAR,1191008,4719605
R247,R178,01-03-01,6,IRT,03/05/2022,20:00:00,REGULAR,1191104,4719849
R247,R178,01-03-02,6,IRT,03/05/2022,00:00:00,REGULAR,2095351,17749997
R247,R178,01-03-02,6,IRT,03/05/2022,04:00:00,REGULAR,2095351,17750058
R247,R178,01-03-02,6,IRT,03/05/2022,08:00:00,REGULAR,2095351,17750227
R247,R178,01-03-02,6,IRT,03/05/2022,12:00:00,REGULAR,2095351,17750748
R247,R178,01-03-02,6,IRT,03/05/2022,16:00:00,REGULAR,2095351,17751377
R247,R178,01-03-02,6,IRT,03/05/2022,20:00:00,REGULAR,2095353,17751824
R248,R178,00-00-00,6,IRT,03/05/2022,00:00:00,REGULAR,4323981,2262975
R248,R178,00-00-00,6,IRT,03/05/2022,04:00:00,REGULAR,4323987,2262993
R248,R178,00-00-00,6,IRT,03/05/2022,08:00:00,REGULAR,4324009,2263064
R248,R178,00-00-00,6,IRT,03/05/2022,12:00:00,REGULAR,4324121,2263217
R248,R178,00-00-00,6,IRT,03/05/2022,16:00:00,REGULAR,4324366,2263340
R248,R178,00-00-00,6,IRT,03/05/2022,20:00:00,REGULAR,4324644,2263421
R248,R178,00-00-01,6,IRT,03/05/2022,00:00:00,REGULAR,18856168,3574992
R248,R178,00-00-01,6,IRT,03/05/2022,04:00:00,REGULAR,18856185,3575000
R248,R178,00-00-01,6,IRT,03/05/2022,08:00:00,REGULAR,18856212,3575055
R248,R178,00-00-01,6,IRT,03/05/2022,12:00:00,REGULAR,18856355,3575165
R248,R178,00-00-01,6,IRT,03/05/2022,16:00:00,REGULAR,18856689,3575260
R248,R178,00-00-01,6,IRT,03/05/2022,20:00:00,REGULAR,18857034,3575316
R248,R178,00-00-02,6,IRT,03/05/2022,00:00:00,REGULAR,389010,150954
R248,R178,00-00-02,6,IRT,03/05/2022,04:00:00,REGULAR,389011,150958
R248,R178,00-00-02,6,IRT,03/05/2022,08:00:00,REGULAR,389013,151006
R248,R178,00-00-02,6,IRT,03/05/2022,12:00:00,REGULAR,389030,151090
R248,R178,00-00-02,6,IRT,03/05/2022,16:00:00,REGULAR,389079,151151
R248,R178,00-00-02,6,IRT,03/05/2022,20:00:00,REGULAR,389128,151186
R248,R178,00-00-03,6,IRT,03/05/2022,00:00:00,REGULAR,17924439,2631052
R248,R178,00-00-03,6,IRT,03/05/2022,04:00:00,REGULAR,17924440,2631056
R248,R178,00-00-03,6,IRT,03/05/2022,08:00:00,REGULAR,17924456,2631085
R248,R178,00-00-03,6,IRT,03/05/2022,12:00:00,REGULAR,17924549,2631137
R248,R178,00-00-03,6,IRT,03/05/2022,16:00:00,REGULAR,17924764,2631190
R248,R178,00-00-03,6,IRT,03/05/2022,20:00:00,REGULAR,17925041,2631216
R248,R178,00-00-04,6,IRT,03/05/2022,00:00:00,REGULAR,18171623,4754690
R248,R178,00-00-04,6,IRT,03/05/2022,04:00:00,REGULAR,18171626,4754692
R248,R178,00-00-04,6,IRT,03/05/2022,08:00:00,REGULAR,18171627,4754715
R248,R178,00-00-04,6,IRT,03/05/2022,12:00:00,REGULAR,18171653,4754745
R248,R178,00-00-04,6,IRT,03/05/2022,16:00:00,REGULAR,18171739,4754778
R248,R178,00-00-04,6,IRT,03/05/2022,20:00:00,REGULAR,18171826,4754792
R248,R178,00-00-05,6,IRT,03/05/2022,00:00:00,REGULAR,15649709,6253590
R248,R178,00-00-05,6,IRT,03/05/2022,04:00:00,REGULAR,15649715,6253596
R248,R178,00-00-05,6,IRT,03/05/2022,08:00:00,REGULAR,15649723,6253643
R248,R178,00-00-05,6,IRT,03/05/2022,12:00:00,REGULAR,15649762,6253747
R248,R178,00-00-05,6,IRT,03/05/2022,16:00:00,REGULAR,15649867,6253851
R248,R178,00-00-05,6,IRT,03/05/2022,20:00:00,REGULAR,15649977,6253915
R248,R178,00-00-06,6,IRT,03/05/2022,00:00:00,REGULAR,22799918,5987140
R248,R178,00-00-06,6,IRT,03/05/2022,04:00:00,REGULAR,22799926,5987142
R248,R178,00-00-06,6,IRT,03/05/2022,08:00:00,REGULAR,22799935,5987204
R248,R178,00-00-06,6,IRT,03/05/2022,12:00:00,REGULAR,22800003,5987344
R248,R178,00-00-06,6,IRT,03/05/2022,16:00:00,REGULAR,22800181,5987477
R248,R178,00-00-06,6,IRT,03/05/2022,20:00:00,REGULAR,22800341,5987547
R248,R178,00-00-07,6,IRT,03/05/2022,00:00:00,REGULAR,12769885,2167627
R248,R178,00-00-07,6,IRT,03/05/2022,04:00:00,REGULAR,12769898,2167630
R248,R178,00-00-07,6,IRT,03/05/2022,08:00:00,REGULAR,12769918,2167683
R248,R178,00-00-07,6,IRT,03/05/2022,12:00:00,REGULAR,12770030,2167803
R248,R178,00-00-07,6,IRT,03/05/2022,16:00:00,REGULAR,12770245,2167887
R248,R178,00-00-07,6,IRT,03/05/2022,20:00:00,REGULAR,12770481,2167933
C024,R214,00-00-00,R,BMT,03/04/2022,03:00:00,REGULAR,9395324,2127104
C024,R214,00-00-00,R,BMT,03/04/2022,07:00:00,REGULAR,9395492,2127113
C024,R214,00-00-00,R,BMT,03/04/2022,11:00:00,REGULAR,9395922,2127148
C024,R214,00-00-00,R,BMT,03/04/2022,15:00:00,REGULAR,9396071,2127186
C024,R214,00-00-00,R,BMT,03/04/2022,19:00:00,REGULAR,9396267,2127295
C024,R214,00-00-00,R,BMT,03/04/2022,23:00:00,REGULAR,9396313,2127346
C024,R214,00-00-01,R,BMT,03/04/2022,03:00:00,REGULAR,7364854,2895799
C024,R214,00-00-01,R,BMT,03/04/2022,07:00:00,REGULAR,7364925,2895805
C024,R214,00-00-01,R,BMT,03/04/2022,11:00:00,REGULAR,7365147,2895837
C024,R214,00-00-01,R,BMT,03/04/2022,15:00:00,REGULAR,7365221,2895871
C024,R214,00-00-01,R,BMT,03/04/2022,19:00:00,REGULAR,7365339,2895960
C024,R214,00-00-01,R,BMT,03/04/2022,23:00:00,REGULAR,7365364,2895997
C024,R214,00-00-02,R,BMT,03/04/2022,03:00:00,REGULAR,6378701,4297397
C024,R214,00-00-02,R,BMT,03/04/2022,07:00:00,REGULAR,6378744,4297403
C024,R214,00-00-02,R,BMT,03/04/2022,11:00:00,REGULAR,6378862,4297450
C024,R214,00-00-02,R,BMT,03/04/2022,15:00:00,REGULAR,6378945,4297493
C024,R214,00-00-02,R,BMT,03/04/2022,19:00:00,REGULAR,6379042,4297633
C024,R214,00-00-02,R,BMT,03/04/2022,23:00:00,REGULAR,6379067,4297698
C024,R214,00-00-03,R,BMT,03/04/2022,03:00:00,REGULAR,10455878,9693379
C024,R214,00-00-03,R,BMT,03/04/2022,07:00:00,REGULAR,10455982,9693386
C024,R214,00-00-03,R,BMT,03/04/2022,11:00:00,REGULAR,10456303,9693481
C024,R214,00-00-03,R,BMT,03/04/2022,15:00:00,REGULAR,10456435,9693593
C024,R214,00-00-03,R,BMT,03/04/2022,19:00:00,REGULAR,10456622,9693863
C024,R214,00-00-03,R,BMT,03/04/2022,23:00:00,REGULAR,10456694,9694022
R247,R178,01-00-00,6,IRT,03/04/2022,00:00:00,REGULAR,1013968,689779
R247,R178,01-00-00,6,IRT,03/04/2022,04:00:00,REGULAR,1013981,689794
R247,R178,01-00-00,6,IRT,03/04/2022,08:00:00,REGULAR,1014015,690237
R247,R178,01-00-00,6,IRT,03/04/2022,12:00:00,REGULAR,1014076,691195
R247,R178,01-00-00,6,IRT,03/04/2022,16:00:00,REGULAR,1014279,691951
R247,R178,01-00-00,6,IRT,03/04/2022,20:00:00,REGULAR,1014502,692700
R247,R178,01-00-01,6,IRT,03/04/2022,00:00:00,REGULAR,7762480,27414047
R247,R178,01-00-01,6,IRT,03/04/2022,04:00:00,REGULAR,7762493,27414055
R247,R178,01-00-01,6,IRT,03/04/2022,08:00:00,REGULAR,7762536,27414326
R247,R178,01-00-01,6,IRT,03/04/2022,12:00:00,REGULAR,7762599,27414941
R247,R178,01-00-01,6,IRT,03/04/2022,16:00:00,REGULAR,7762790,27415354
R247,R178,01-00-01,6,IRT,03/04/2022,20:00:00,REGULAR,7763004,27415702
R247,R178,01-00-02,6,IRT,03/04/2022,00:00:00,REGULAR,1402942,2745526
R247,R178,01-00-02,6,IRT,03/04/2022,04:00:00,REGULAR,1402949,2745528
R247,R178,01-00-02,6,IRT,03/04/2022,08:00:00,REGULAR,1402981,2745745
R247,R178,01-00-02,6,IRT,03/04/2022,12:00:00,REGULAR,1403035,2746132
R247,R178,01-00-02,6,IRT,03/04/2022,16:00:00,REGULAR,1403224,2746333
R247,R178,01-00-02,6,IRT,03/04/2022,20:00:00,REGULAR,1403419,2746490
R247,R178,01-00-03,6,IRT,03/04/2022,00:00:00,REGULAR,1007372,2635966
R247,R178,01-00-03,6,IRT,03/04/2022,04:00:00,REGULAR,1007377,2635968
R247,R178,01-00-03,6,IRT,03/04/2022,08:00:00,REGULAR,1007400,2636142
R247,R178,01-00-03,6,IRT,03/04/2022,12:00:00,REGULAR,1007440,2636527
R247,R178,01-00-03,6,IRT,03/04/2022,16:00:00,REGULAR,1007548,2636694
R247,R178,01-00-03,6,IRT,03/04/2022,20:00:00,REGULAR,1007681,2636837
R247,R178,01-03-00,6,IRT,03/04/2022,00:00:00,REGULAR,790606,3427281
R247,R178,01-03-00,6,IRT,03/04/2022,04:00:00,REGULAR,790610,3427288
R247,R178,01-03-00,6,IRT,03/04/2022,08:00:00,REGULAR,790626,3427548
R247,R178,01-03-00,6,IRT,03/04/2022,12:00:00,REGULAR,790655,3428133
R247,R178,01-03-00,6,IRT,03/04/2022,16:00:00,REGULAR,790767,3428483
R247,R178,01-03-00,6,IRT,03/04/2022,20:00:00,REGULAR,790890,3428791
R247,R178,01-03-01,6,IRT,03/04/2022,00:00:00,REGULAR,1190236,4717208
R247,R178,01-03-01,6,IRT,03/04/2022,04:00:00,REGULAR,1190248,4717218
R247,R178,01-03-01,6,IRT,03/04/2022,08:00:00,REGULAR,1190294,4717484
R247,R178,01-03-01,6,IRT,03/04/2022,12:00:00,REGULAR,1190366,4718141
R247,R178,01-03-01,6,IRT,03/04/2022,16:00:00,REGULAR,1190555,4718488
R247,R178,01-03-01,6,IRT,03/04/2022,20:00:00,REGULAR,1190798,4718842
R247,R178,01-03-02,6,IRT,03/04/2022,00:00:00,REGULAR,2095351,17746672
R247,R178,01-03-02,6,IRT,03/04/2022,04:00:00,REGULAR,2095351,17746696
R247,R178,01-03-02,6,IRT,03/04/2022,08:00:00,REGULAR,2095351,17747126
R247,R178,01-03-02,6,IRT,03/04/2022,12:00:00,REGULAR,2095351,17748271
R247,R178,01-03-02,6,IRT,03/04/2022,16:00:00,REGULAR,2095351,17749026
R247,R178,01-03-02,6,IRT,03/04/2022,20:00:00,REGULAR,2095351,17749780
R248,R178,00-00-00,6,IRT,03/04/2022,00:00:00,REGULAR,4322528,2261998
R248,R178,00-00-00,6,IRT,03/04/2022,04:00:00,REGULAR,4322541,2262011
R248,R178,00-00-00,6,IRT,03/04/2022,08:00:00,REGULAR,4322616,2262234
R248,R178,00-00-00,6,IRT,03/04/2022,12:00:00,REGULAR,4322858,2262568
R248,R178,00-00-00,6,IRT,03/04/2022,16:00:00,REGULAR,4323285,2262794
R248,R178,00-00-00,6,IRT,03/04/2022,20:00:00,REGULAR,4323854,2262929
R248,R178,00-00-01,6,IRT,03/04/2022,00:00:00,REGULAR,18854414,3574358
R248,R178,00-00-01,6,IRT,03/04/2022,04:00:00,REGULAR,18854428,3574368
R248,R178,00-00-01,6,IRT,03/04/2022,08:00:00,REGULAR,18854518,3574514
R248,R178,00-00-01,6,IRT,03/04/2022,12:00:00,REGULAR,18854855,3574753
R248,R178,00-00-01,6,IRT,03/04/2022,16:00:00,REGULAR,18855361,3574884
R248,R178,00-00-01,6,IRT,03/04/2022,20:00:00,REGULAR,18856031,3574950
R248,R178,00-00-02,6,IRT,03/04/2022,00:00:00,REGULAR,388550,150356
R248,R178,00-00-02,6,IRT,03/04/2022,04:00:00,REGULAR,388556,150359
R248,R178,00-00-02,6,IRT,03/04/2022,08:00:00,REGULAR,388580,150502
R248,R178,00-00-02,6,IRT,03/04/2022,12:00:00,REGULAR,388659,150712
R248,R178,00-00-02,6,IRT,03/04/2022,16:00:00,REGULAR,388839,150823
R248,R178,00-00-02,6,IRT,03/04/2022,20:00:00,REGULAR,388984,150909
R248,R178,00-00-03,6,IRT,03/04/2022,00:00:00,REGULAR,17923150,2630643
R248,R178,00-00-03,6,IRT,03/04/2022,04:00:00,REGULAR,17923154,2630647
R248,R178,00-00-03,6,IRT,03/04/2022,08:00:00,REGULAR,17923210,2630758
R248,R178,00-00-03,6,IRT,03/04/2022,12:00:00,REGULAR,17923430,2630916
R248,R178,00-00-03,6,IRT,03/04/2022,16:00:00,REGULAR,17923859,2630988
R248,R178,00-00-03,6,IRT,03/04/2022,20:00:00,REGULAR,17924344,2631029
R248,R178,00-00-04,6,IRT,03/04/2022,00:00:00,REGULAR,18170980,4754409
R248,R178,00-00-04,6,IRT,03/04/2022,04:00:00,REGULAR,18170984,4754409
R248,R178,00-00-04,6,IRT,03/04/2022,08:00:00,REGULAR,18171004,4754491
R248,R178,00-00-04,6,IRT,03/04/2022,12:00:00,REGULAR,18171099,4754586
R248,R178,00-00-04,6,IRT,03/04/2022,16:00:00,REGULAR,18171308,4754641
R248,R178,00-00-04,6,IRT,03/04/2022,20:00:00,REGULAR,18171595,4754671
R248,R178,00-00-05,6,IRT,03/04/2022,00:00:00,REGULAR,15648867,6252805
R248,R178,00-00-05,6,IRT,03/04/2022,04:00:00,REGULAR,15648871,6252805
R248,R178,00-00-05,6,IRT,03/04/2022,08:00:00,REGULAR,15648895,6252970
R248,R178,00-00-05,6,IRT,03/04/2022,12:00:00,REGULAR,15648995,6253228
R248,R178,00-00-05,6,IRT,03/04/2022,16:00:00,REGULAR,15649257,6253420
R248,R178,00-00-05,6,IRT,03/04/2022,20:00:00,REGULAR,15649659,6253549
R248,R178,00-00-06,6,IRT,03/04/2022,00:00:00,REGULAR,22798753,5986192
R248,R178,00-00-06,6,IRT,03/04/2022,04:00:00,REGULAR,22798760,5986192
R248,R178,00-00-06,6,IRT,03/04/2022,08:00:00,REGULAR,22798796,5986396
R248,R178,00-00-06,6,IRT,03/04/2022,12:00:00,REGULAR,22798974,5986728
R248,R178,00-00-06,6,IRT,03/04/2022,16:00:00,REGULAR,22799347,5986936
R248,R178,00-00-06,6,IRT,03/04/2022,20:00:00,REGULAR,22799828,5987079
R248,R178,00-00-07,6,IRT,03/04/2022,00:00:00,REGULAR,12768421,2166969
R248,R178,00-00-07,6,IRT,03/04/2022,04:00:00,REGULAR,12768431,2166975
R248,R178,00-00-07,6,IRT,03/04/2022,08:00:00,REGULAR,12768511,2167174
R248,R178,00-00-07,6,IRT,03/04/2022,12:00:00,REGULAR,12768788,2167428
R248,R178,00-00-07,6,IRT,03/04/2022,16:00:00,REGULAR,12769224,2167531
R248,R178,00-00-07,6,IRT,03/04/2022,20:00:00,REGULAR,12769775,2167587
C024,R214,00-00-00,R,BMT,03/03/2022,03:00:00,REGULAR,9394264,2126872
C024,R214,00-00-00,R,BMT,03/03/2022,07:00:00,REGULAR,9394437,2126879
C024,R214,00-00-00,R,BMT,03/03/2022,11:00:00,REGULAR,9394874,2126910
C024,R214,00-00-00,R,BMT,03/03/2022,15:00:00,REGULAR,9395061,2126957
C024,R214,00-00-00,R,BMT,03/03/2022,19:00:00,REGULAR,9395275,2127062
C024,R214,00-00-00,R,BMT,03/03/2022,23:00:00,REGULAR,9395317,2127100
C024,R214,00-00-01,R,BMT,03/03/2022,03:00:00,REGULAR,7364292,2895551
C024,R214,00-00-01,R,BMT,03/03/2022,07:00:00,REGULAR,7364369,2895556
C024,R214,00-00-01,R,BMT,03/03/2022,11:00:00,REGULAR,7364638,2895586
C024,R214,00-00-01,R,BMT,03/03/2022,15:00:00,REGULAR,7364720,2895626
C024,R214,00-00-01,R,BMT,03/03/2022,19:00:00,REGULAR,7364832,2895738
C024,R214,00-00-01,R,BMT,03/03/2022,23:00:00,REGULAR,7364851,2895784
C024,R214,00-00-02,R,BMT,03/03/2022,03:00:00,REGULAR,6378307,4297081
C024,R214,00-00-02,R,BMT,03/03/2022,07:00:00,REGULAR,6378350,4297086
C024,R214,00-00-02,R,BMT,03/03/2022,11:00:00,REGULAR,6378523,4297144
